,model,fold,test_score,train_score,y_name
186,LogisticRegression__penalty=l1,1,0.45963560249274527,0.9629371531810555,mq_8_energy
187,LogisticRegression__penalty=l1,2,0.3767482517482517,0.9136059301769487,mq_8_energy
188,LogisticRegression__penalty=l1,3,0.4352525252525252,0.9630213497256923,mq_8_energy
189,LogisticRegression__penalty=l1,4,0.29944444444444446,0.950360586662345,mq_8_energy
190,LogisticRegression__penalty=l2,0,0.33973433973433975,1.0,mq_8_energy
191,LogisticRegression__penalty=l2,1,0.2243386243386244,1.0,mq_8_energy
192,LogisticRegression__penalty=l2,2,0.29292929292929293,1.0,mq_8_energy
193,LogisticRegression__penalty=l2,3,0.19038461538461537,1.0,mq_8_energy
194,LogisticRegression__penalty=l2,4,0.28900432900432904,1.0,mq_8_energy
195,LogisticRegression__penalty=elasticnet,0,0.19557823129251703,0.8555628219161123,mq_8_energy
196,LogisticRegression__penalty=elasticnet,1,0.26958226958226955,0.7906378600823044,mq_8_energy
197,LogisticRegression__penalty=elasticnet,2,0.30000000000000004,0.853516213651839,mq_8_energy
198,LogisticRegression__penalty=elasticnet,3,0.32426462426462427,0.829253702439953,mq_8_energy
199,LogisticRegression__penalty=elasticnet,4,0.25480769230769235,0.8787956903959283,mq_8_energy
200,DecisionTreeClassifier,0,0.20238095238095238,0.8095156652888192,mq_8_energy
201,DecisionTreeClassifier,1,0.2802197802197802,0.9257465834453219,mq_8_energy
202,DecisionTreeClassifier,2,0.17424242424242423,0.7543032225542523,mq_8_energy
203,DecisionTreeClassifier,3,0.2551282051282051,0.6795341721344202,mq_8_energy
204,DecisionTreeClassifier,4,0.10000000000000002,0.9152024521139668,mq_8_energy
205,RandomForestClassifier,0,0.23376623376623373,1.0,mq_8_energy
206,RandomForestClassifier,1,0.4170115598687027,1.0,mq_8_energy
207,RandomForestClassifier,2,0.25,1.0,mq_8_energy
208,RandomForestClassifier,3,0.4542424242424242,1.0,mq_8_energy
209,RandomForestClassifier,4,0.30176767676767674,1.0,mq_8_energy
210,AdaBoostClassifier,0,0.13035641607070178,0.810487727516713,mq_8_energy
211,AdaBoostClassifier,1,0.2907268170426065,0.9265320707401086,mq_8_energy
212,AdaBoostClassifier,2,0.26388888888888884,0.8566120912675215,mq_8_energy
213,AdaBoostClassifier,3,0.29212121212121217,0.9030093517728957,mq_8_energy
214,AdaBoostClassifier,4,0.39678571428571435,0.9015619348649966,mq_8_energy
215,SVC,0,0.14652014652014653,1.0,mq_8_energy
216,SVC,1,0.3492063492063492,1.0,mq_8_energy
217,SVC,2,0.34444444444444444,1.0,mq_8_energy
218,SVC,3,0.25303030303030305,1.0,mq_8_energy
219,SVC,4,0.29567099567099564,1.0,mq_8_energy
220,LinearSVC,0,0.2777777777777778,1.0,mq_8_energy
221,LinearSVC,1,0.28798185941043086,1.0,mq_8_energy
222,LinearSVC,2,0.21666666666666665,1.0,mq_8_energy
223,LinearSVC,3,0.19999999999999998,1.0,mq_8_energy
224,LinearSVC,4,0.1797979797979798,1.0,mq_8_energy
225,LogisticRegression__penalty=None,0,0.23809523809523808,1.0,mq_9_tense
226,LogisticRegression__penalty=None,1,0.16883116883116883,1.0,mq_9_tense
227,LogisticRegression__penalty=None,2,0.17793317793317795,1.0,mq_9_tense
228,LogisticRegression__penalty=None,3,0.22788461538461538,1.0,mq_9_tense
229,LogisticRegression__penalty=None,4,0.22301587301587303,1.0,mq_9_tense
230,LogisticRegression__penalty=l1,0,0.3523809523809524,0.9876473183336484,mq_9_tense
231,LogisticRegression__penalty=l1,1,0.1391941391941392,0.9876543209876543,mq_9_tense
232,LogisticRegression__penalty=l1,2,0.17414529914529914,0.9755833597297011,mq_9_tense
233,LogisticRegression__penalty=l1,3,0.5,0.975609756097561,mq_9_tense
